SalesOrderNumber;DueDate;ShipDate;OnlineOrderFlag;CustomerID;SalesPersonID;SubTotal;TaxAmt;Freight;TotalDue
SO47683;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29827;277;82582,8222;7939,7536;2481,173;93003,7488
SO47684;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29811;275;1692,4137;158,1508;49,4221;1899,9866
SO47685;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29647;275;51197,9881;4917,5859;1536,7456;57652,3196
SO47686;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29824;278;65,6018;6,4727;2,0227;74,0972
SO47687;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29889;281;47238,6521;4535,1276;1417,2274;53191,0071
SO47688;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29532;283;2485,7036;238,6275;74,5711;2798,9022
SO47689;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29489;281;812,4274;78,3893;24,4966;915,3133
SO47690;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29761;278;2960,1511;283,174;88,4919;3331,817
SO47691;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;30041;279;40,373;3,2298;1,0093;44,6121
SO47692;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29805;281;3604,1268;343,8613;107,4567;4055,4448
SO47693;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29825;279;33129,1617;3174,6895;992,0905;37295,9417
SO47694;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29689;283;72337,8288;7004,4415;2188,888;81531,1583
SO47695;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;30018;280;113,97;9,8774;3,0867;126,9341
SO47696;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;30000;289;60516,8114;5861,5225;1831,7258;68210,0597
SO47697;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29826;274;383,052;37,5209;11,7253;432,2982
SO47698;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29497;280;72887,4109;7005,1633;2189,1135;82081,6877
SO47699;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29636;276;6174,861;592,9668;185,3021;6953,1299
SO47700;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29937;277;35142,7647;3371,943;1053,7322;39568,4399
SO47701;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29683;283;6413,6311;613,5978;191,7493;7218,9782
SO47702;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29654;277;7536,3114;721,9967;225,624;8483,9321
SO47703;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29520;279;6185,5671;589,5099;184,2218;6959,2988
SO47704;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29875;290;648,9054;64,0253;20,0079;732,9386
SO47705;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29795;290;18715,3153;1790,312;559,4725;21065,0998
SO47706;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29658;275;29731,4902;2877,861;899,3316;33508,6828
SO47707;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29782;277;269,964;23,3969;7,3115;300,6724
SO47708;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;30048;289;66707,6253;6441,3383;2012,9182;75161,8818
SO47709;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29879;289;5360,1565;510,5717;159,5537;6030,2819
SO47710;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29610;275;183,9382;18,1486;5,6714;207,7582
SO47711;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29920;277;51,0518;4,4245;1,3827;56,859
SO47712;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29646;277;99262,9841;9645,5789;3014,2434;111922,8064
SO47713;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29718;275;67,539;6,6638;2,0825;76,2853
SO47714;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29533;275;3863,8275;367,4983;114,8432;4346,169
SO47715;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29570;277;3784,6176;358,6934;112,0917;4255,4027
SO47716;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;30109;275;48997,224;4685,8442;1464,3263;55147,3945
SO47717;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;30057;279;1409,382;135,3007;42,2815;1586,9642
SO47718;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29594;275;86493,3807;8310,7993;2597,1248;97401,3048
SO47719;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29981;280;9845,1474;947,585;296,1203;11088,8527
SO47720;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29992;281;43386,8027;4146,65;1295,8281;48829,2808
SO47721;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29587;282;52719,4376;5061,241;1581,6378;59362,3164
SO47722;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29862;276;183,9382;18,1486;5,6714;207,7582
SO47723;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;30104;282;1308,9375;125,658;39,2681;1473,8636
SO47724;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29783;276;48434,2657;4650,6744;1453,3358;54538,2759
SO47725;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29704;279;43807,0013;4199,6179;1312,3806;49318,9998
SO47726;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29549;279;28570,8366;2736,5876;855,1836;32162,6078
SO47727;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29500;279;209,256;20,6466;6,4521;236,3547
SO47728;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29849;279;1308,9375;125,658;39,2681;1473,8636
SO47729;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;29999;279;324,4527;32,0127;10,004;366,4694
SO47730;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;0;30096;274;26305,4643;2539,2861;793,5269;29638,2773
SO47731;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;1;12283;NULL;2049,0982;163,9279;51,2275;2264,2536
SO47732;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;1;13452;NULL;2443,35;195,468;61,0838;2699,9018
SO47733;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;1;13461;NULL;2181,5625;174,525;54,5391;2410,6266
SO47734;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;1;15333;NULL;782,99;62,6392;19,5748;865,204
SO47735;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;1;27084;NULL;782,99;62,6392;19,5748;865,204
SO47736;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;1;12705;NULL;2049,0982;163,9279;51,2275;2264,2536
SO47737;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;1;13018;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47738;2012-09-11 00:00:00.000;2012-09-06 00:00:00.000;1;26165;NULL;782,99;62,6392;19,5748;865,204
SO47739;2012-09-12 00:00:00.000;2012-09-07 00:00:00.000;1;20839;NULL;782,99;62,6392;19,5748;865,204
SO47740;2012-09-12 00:00:00.000;2012-09-07 00:00:00.000;1;15337;NULL;782,99;62,6392;19,5748;865,204
SO47741;2012-09-12 00:00:00.000;2012-09-07 00:00:00.000;1;15343;NULL;782,99;62,6392;19,5748;865,204
SO47742;2012-09-12 00:00:00.000;2012-09-07 00:00:00.000;1;22180;NULL;2181,5625;174,525;54,5391;2410,6266
SO47743;2012-09-12 00:00:00.000;2012-09-07 00:00:00.000;1;12988;NULL;2049,0982;163,9279;51,2275;2264,2536
SO47744;2012-09-12 00:00:00.000;2012-09-07 00:00:00.000;1;12989;NULL;2049,0982;163,9279;51,2275;2264,2536
SO47745;2012-09-12 00:00:00.000;2012-09-07 00:00:00.000;1;12998;NULL;2049,0982;163,9279;51,2275;2264,2536
SO47746;2012-09-12 00:00:00.000;2012-09-07 00:00:00.000;1;13022;NULL;2049,0982;163,9279;51,2275;2264,2536
SO47747;2012-09-13 00:00:00.000;2012-09-08 00:00:00.000;1;16253;NULL;2181,5625;174,525;54,5391;2410,6266
SO47748;2012-09-13 00:00:00.000;2012-09-08 00:00:00.000;1;26485;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47749;2012-09-13 00:00:00.000;2012-09-08 00:00:00.000;1;22172;NULL;2181,5625;174,525;54,5391;2410,6266
SO47750;2012-09-13 00:00:00.000;2012-09-08 00:00:00.000;1;21976;NULL;2443,35;195,468;61,0838;2699,9018
SO47751;2012-09-13 00:00:00.000;2012-09-08 00:00:00.000;1;21983;NULL;2443,35;195,468;61,0838;2699,9018
SO47752;2012-09-13 00:00:00.000;2012-09-08 00:00:00.000;1;21994;NULL;2181,5625;174,525;54,5391;2410,6266
SO47753;2012-09-13 00:00:00.000;2012-09-08 00:00:00.000;1;13020;NULL;2049,0982;163,9279;51,2275;2264,2536
SO47754;2012-09-14 00:00:00.000;2012-09-09 00:00:00.000;1;14104;NULL;1000,4375;80,035;25,0109;1105,4834
SO47755;2012-09-14 00:00:00.000;2012-09-09 00:00:00.000;1;17195;NULL;1000,4375;80,035;25,0109;1105,4834
SO47756;2012-09-14 00:00:00.000;2012-09-09 00:00:00.000;1;12272;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47757;2012-09-14 00:00:00.000;2012-09-09 00:00:00.000;1;16530;NULL;2181,5625;174,525;54,5391;2410,6266
SO47758;2012-09-14 00:00:00.000;2012-09-09 00:00:00.000;1;16550;NULL;2181,5625;174,525;54,5391;2410,6266
SO47759;2012-09-14 00:00:00.000;2012-09-09 00:00:00.000;1;14773;NULL;2181,5625;174,525;54,5391;2410,6266
SO47760;2012-09-14 00:00:00.000;2012-09-09 00:00:00.000;1;13482;NULL;2181,5625;174,525;54,5391;2410,6266
SO47761;2012-09-15 00:00:00.000;2012-09-10 00:00:00.000;1;20548;NULL;782,99;62,6392;19,5748;865,204
SO47762;2012-09-15 00:00:00.000;2012-09-10 00:00:00.000;1;26330;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47763;2012-09-15 00:00:00.000;2012-09-10 00:00:00.000;1;22170;NULL;2181,5625;174,525;54,5391;2410,6266
SO47764;2012-09-16 00:00:00.000;2012-09-11 00:00:00.000;1;28711;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47765;2012-09-16 00:00:00.000;2012-09-11 00:00:00.000;1;26343;NULL;2049,0982;163,9279;51,2275;2264,2536
SO47766;2012-09-16 00:00:00.000;2012-09-11 00:00:00.000;1;26329;NULL;2049,0982;163,9279;51,2275;2264,2536
SO47767;2012-09-16 00:00:00.000;2012-09-11 00:00:00.000;1;24902;NULL;1000,4375;80,035;25,0109;1105,4834
SO47768;2012-09-16 00:00:00.000;2012-09-11 00:00:00.000;1;21985;NULL;2181,5625;174,525;54,5391;2410,6266
SO47769;2012-09-16 00:00:00.000;2012-09-11 00:00:00.000;1;12703;NULL;2049,0982;163,9279;51,2275;2264,2536
SO47770;2012-09-16 00:00:00.000;2012-09-11 00:00:00.000;1;26375;NULL;782,99;62,6392;19,5748;865,204
SO47771;2012-09-17 00:00:00.000;2012-09-12 00:00:00.000;1;22181;NULL;2181,5625;174,525;54,5391;2410,6266
SO47772;2012-09-17 00:00:00.000;2012-09-12 00:00:00.000;1;22195;NULL;2443,35;195,468;61,0838;2699,9018
SO47773;2012-09-17 00:00:00.000;2012-09-12 00:00:00.000;1;15345;NULL;782,99;62,6392;19,5748;865,204
SO47774;2012-09-17 00:00:00.000;2012-09-12 00:00:00.000;1;15346;NULL;782,99;62,6392;19,5748;865,204
SO47775;2012-09-17 00:00:00.000;2012-09-12 00:00:00.000;1;21980;NULL;2443,35;195,468;61,0838;2699,9018
SO47776;2012-09-17 00:00:00.000;2012-09-12 00:00:00.000;1;13007;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47777;2012-09-17 00:00:00.000;2012-09-12 00:00:00.000;1;26162;NULL;782,99;62,6392;19,5748;865,204
SO47778;2012-09-18 00:00:00.000;2012-09-13 00:00:00.000;1;12284;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47779;2012-09-18 00:00:00.000;2012-09-13 00:00:00.000;1;16269;NULL;2181,5625;174,525;54,5391;2410,6266
SO47780;2012-09-18 00:00:00.000;2012-09-13 00:00:00.000;1;14105;NULL;1000,4375;80,035;25,0109;1105,4834
SO47781;2012-09-18 00:00:00.000;2012-09-13 00:00:00.000;1;25991;NULL;2181,5625;174,525;54,5391;2410,6266
SO47782;2012-09-18 00:00:00.000;2012-09-13 00:00:00.000;1;22032;NULL;2181,5625;174,525;54,5391;2410,6266
SO47783;2012-09-18 00:00:00.000;2012-09-13 00:00:00.000;1;22197;NULL;2181,5625;174,525;54,5391;2410,6266
SO47784;2012-09-18 00:00:00.000;2012-09-13 00:00:00.000;1;13078;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47785;2012-09-19 00:00:00.000;2012-09-14 00:00:00.000;1;28708;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47786;2012-09-19 00:00:00.000;2012-09-14 00:00:00.000;1;14719;NULL;2443,35;195,468;61,0838;2699,9018
SO47787;2012-09-19 00:00:00.000;2012-09-14 00:00:00.000;1;16585;NULL;2443,35;195,468;61,0838;2699,9018
SO47788;2012-09-20 00:00:00.000;2012-09-15 00:00:00.000;1;16546;NULL;2181,5625;174,525;54,5391;2410,6266
SO47789;2012-09-20 00:00:00.000;2012-09-15 00:00:00.000;1;13453;NULL;2181,5625;174,525;54,5391;2410,6266
SO47790;2012-09-20 00:00:00.000;2012-09-15 00:00:00.000;1;22173;NULL;2181,5625;174,525;54,5391;2410,6266
SO47791;2012-09-20 00:00:00.000;2012-09-15 00:00:00.000;1;13036;NULL;2049,0982;163,9279;51,2275;2264,2536
SO47792;2012-09-21 00:00:00.000;2012-09-16 00:00:00.000;1;16207;NULL;2443,35;195,468;61,0838;2699,9018
SO47793;2012-09-21 00:00:00.000;2012-09-16 00:00:00.000;1;14716;NULL;2443,35;195,468;61,0838;2699,9018
SO47794;2012-09-21 00:00:00.000;2012-09-16 00:00:00.000;1;20375;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47795;2012-09-21 00:00:00.000;2012-09-16 00:00:00.000;1;22004;NULL;2181,5625;174,525;54,5391;2410,6266
SO47796;2012-09-21 00:00:00.000;2012-09-16 00:00:00.000;1;21979;NULL;2181,5625;174,525;54,5391;2410,6266
SO47797;2012-09-21 00:00:00.000;2012-09-16 00:00:00.000;1;21986;NULL;2181,5625;174,525;54,5391;2410,6266
SO47798;2012-09-21 00:00:00.000;2012-09-16 00:00:00.000;1;13000;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47799;2012-09-22 00:00:00.000;2012-09-17 00:00:00.000;1;12264;NULL;2049,0982;163,9279;51,2275;2264,2536
SO47800;2012-09-22 00:00:00.000;2012-09-17 00:00:00.000;1;14798;NULL;2181,5625;174,525;54,5391;2410,6266
SO47801;2012-09-22 00:00:00.000;2012-09-17 00:00:00.000;1;20555;NULL;782,99;62,6392;19,5748;865,204
SO47802;2012-09-22 00:00:00.000;2012-09-17 00:00:00.000;1;20850;NULL;782,99;62,6392;19,5748;865,204
SO47803;2012-09-22 00:00:00.000;2012-09-17 00:00:00.000;1;22000;NULL;2181,5625;174,525;54,5391;2410,6266
SO47804;2012-09-22 00:00:00.000;2012-09-17 00:00:00.000;1;22178;NULL;2443,35;195,468;61,0838;2699,9018
SO47805;2012-09-22 00:00:00.000;2012-09-17 00:00:00.000;1;22198;NULL;2181,5625;174,525;54,5391;2410,6266
SO47806;2012-09-22 00:00:00.000;2012-09-17 00:00:00.000;1;15348;NULL;782,99;62,6392;19,5748;865,204
SO47807;2012-09-22 00:00:00.000;2012-09-17 00:00:00.000;1;16575;NULL;2181,5625;174,525;54,5391;2410,6266
SO47808;2012-09-22 00:00:00.000;2012-09-17 00:00:00.000;1;26161;NULL;782,99;62,6392;19,5748;865,204
SO47809;2012-09-22 00:00:00.000;2012-09-17 00:00:00.000;1;26187;NULL;782,99;62,6392;19,5748;865,204
SO47810;2012-09-22 00:00:00.000;2012-09-17 00:00:00.000;1;26204;NULL;782,99;62,6392;19,5748;865,204
SO47811;2012-09-23 00:00:00.000;2012-09-18 00:00:00.000;1;12271;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47812;2012-09-23 00:00:00.000;2012-09-18 00:00:00.000;1;16252;NULL;2181,5625;174,525;54,5391;2410,6266
SO47813;2012-09-23 00:00:00.000;2012-09-18 00:00:00.000;1;14098;NULL;1000,4375;80,035;25,0109;1105,4834
SO47814;2012-09-23 00:00:00.000;2012-09-18 00:00:00.000;1;26338;NULL;2049,0982;163,9279;51,2275;2264,2536
SO47815;2012-09-23 00:00:00.000;2012-09-18 00:00:00.000;1;22033;NULL;2181,5625;174,525;54,5391;2410,6266
SO47816;2012-09-23 00:00:00.000;2012-09-18 00:00:00.000;1;22174;NULL;2443,35;195,468;61,0838;2699,9018
SO47817;2012-09-23 00:00:00.000;2012-09-18 00:00:00.000;1;22200;NULL;2181,5625;174,525;54,5391;2410,6266
SO47818;2012-09-23 00:00:00.000;2012-09-18 00:00:00.000;1;15364;NULL;782,99;62,6392;19,5748;865,204
SO47819;2012-09-23 00:00:00.000;2012-09-18 00:00:00.000;1;21968;NULL;2181,5625;174,525;54,5391;2410,6266
SO47820;2012-09-23 00:00:00.000;2012-09-18 00:00:00.000;1;13025;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47821;2012-09-23 00:00:00.000;2012-09-18 00:00:00.000;1;13038;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47822;2012-09-23 00:00:00.000;2012-09-18 00:00:00.000;1;13051;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47823;2012-09-23 00:00:00.000;2012-09-18 00:00:00.000;1;26160;NULL;782,99;62,6392;19,5748;865,204
SO47824;2012-09-24 00:00:00.000;2012-09-19 00:00:00.000;1;16267;NULL;2443,35;195,468;61,0838;2699,9018
SO47825;2012-09-24 00:00:00.000;2012-09-19 00:00:00.000;1;20560;NULL;782,99;62,6392;19,5748;865,204
SO47826;2012-09-24 00:00:00.000;2012-09-19 00:00:00.000;1;22168;NULL;2443,35;195,468;61,0838;2699,9018
SO47827;2012-09-24 00:00:00.000;2012-09-19 00:00:00.000;1;22175;NULL;2443,35;195,468;61,0838;2699,9018
SO47828;2012-09-24 00:00:00.000;2012-09-19 00:00:00.000;1;21984;NULL;2443,35;195,468;61,0838;2699,9018
SO47829;2012-09-24 00:00:00.000;2012-09-19 00:00:00.000;1;12706;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47830;2012-09-25 00:00:00.000;2012-09-20 00:00:00.000;1;19308;NULL;1000,4375;80,035;25,0109;1105,4834
SO47831;2012-09-25 00:00:00.000;2012-09-20 00:00:00.000;1;12281;NULL;2049,0982;163,9279;51,2275;2264,2536
SO47832;2012-09-25 00:00:00.000;2012-09-20 00:00:00.000;1;13478;NULL;2443,35;195,468;61,0838;2699,9018
SO47833;2012-09-25 00:00:00.000;2012-09-20 00:00:00.000;1;22031;NULL;2181,5625;174,525;54,5391;2410,6266
SO47834;2012-09-25 00:00:00.000;2012-09-20 00:00:00.000;1;22196;NULL;2181,5625;174,525;54,5391;2410,6266
SO47835;2012-09-25 00:00:00.000;2012-09-20 00:00:00.000;1;24904;NULL;1000,4375;80,035;25,0109;1105,4834
SO47836;2012-09-26 00:00:00.000;2012-09-21 00:00:00.000;1;28707;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47837;2012-09-26 00:00:00.000;2012-09-21 00:00:00.000;1;12277;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47838;2012-09-26 00:00:00.000;2012-09-21 00:00:00.000;1;13456;NULL;2181,5625;174,525;54,5391;2410,6266
SO47839;2012-09-26 00:00:00.000;2012-09-21 00:00:00.000;1;20838;NULL;782,99;62,6392;19,5748;865,204
SO47840;2012-09-26 00:00:00.000;2012-09-21 00:00:00.000;1;20584;NULL;782,99;62,6392;19,5748;865,204
SO47841;2012-09-26 00:00:00.000;2012-09-21 00:00:00.000;1;26490;NULL;2049,0982;163,9279;51,2275;2264,2536
SO47842;2012-09-26 00:00:00.000;2012-09-21 00:00:00.000;1;15338;NULL;782,99;62,6392;19,5748;865,204
SO47843;2012-09-26 00:00:00.000;2012-09-21 00:00:00.000;1;15339;NULL;782,99;62,6392;19,5748;865,204
SO47844;2012-09-26 00:00:00.000;2012-09-21 00:00:00.000;1;21996;NULL;2181,5625;174,525;54,5391;2410,6266
SO47845;2012-09-27 00:00:00.000;2012-09-22 00:00:00.000;1;16206;NULL;2443,35;195,468;61,0838;2699,9018
SO47846;2012-09-27 00:00:00.000;2012-09-22 00:00:00.000;1;14779;NULL;2443,35;195,468;61,0838;2699,9018
SO47847;2012-09-27 00:00:00.000;2012-09-22 00:00:00.000;1;16278;NULL;2443,35;195,468;61,0838;2699,9018
SO47848;2012-09-27 00:00:00.000;2012-09-22 00:00:00.000;1;26328;NULL;2049,0982;163,9279;51,2275;2264,2536
SO47849;2012-09-27 00:00:00.000;2012-09-22 00:00:00.000;1;15342;NULL;782,99;62,6392;19,5748;865,204
SO47850;2012-09-27 00:00:00.000;2012-09-22 00:00:00.000;1;15350;NULL;782,99;62,6392;19,5748;865,204
SO47851;2012-09-28 00:00:00.000;2012-09-23 00:00:00.000;1;26331;NULL;2049,0982;163,9279;51,2275;2264,2536
SO47852;2012-09-28 00:00:00.000;2012-09-23 00:00:00.000;1;26342;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47853;2012-09-28 00:00:00.000;2012-09-23 00:00:00.000;1;26487;NULL;2049,0982;163,9279;51,2275;2264,2536
SO47854;2012-09-28 00:00:00.000;2012-09-23 00:00:00.000;1;15341;NULL;782,99;62,6392;19,5748;865,204
SO47855;2012-09-28 00:00:00.000;2012-09-23 00:00:00.000;1;12987;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47856;2012-09-28 00:00:00.000;2012-09-23 00:00:00.000;1;12995;NULL;2049,0982;163,9279;51,2275;2264,2536
SO47857;2012-09-28 00:00:00.000;2012-09-23 00:00:00.000;1;13024;NULL;2049,0982;163,9279;51,2275;2264,2536
SO47858;2012-09-29 00:00:00.000;2012-09-24 00:00:00.000;1;19302;NULL;1000,4375;80,035;25,0109;1105,4834
SO47859;2012-09-29 00:00:00.000;2012-09-24 00:00:00.000;1;28713;NULL;2049,0982;163,9279;51,2275;2264,2536
SO47860;2012-09-29 00:00:00.000;2012-09-24 00:00:00.000;1;26339;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47861;2012-09-29 00:00:00.000;2012-09-24 00:00:00.000;1;20470;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47862;2012-09-29 00:00:00.000;2012-09-24 00:00:00.000;1;22199;NULL;2181,5625;174,525;54,5391;2410,6266
SO47863;2012-09-29 00:00:00.000;2012-09-24 00:00:00.000;1;15351;NULL;782,99;62,6392;19,5748;865,204
SO47864;2012-09-29 00:00:00.000;2012-09-24 00:00:00.000;1;21966;NULL;2181,5625;174,525;54,5391;2410,6266
SO47865;2012-09-29 00:00:00.000;2012-09-24 00:00:00.000;1;12701;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47866;2012-09-29 00:00:00.000;2012-09-24 00:00:00.000;1;12990;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47867;2012-09-29 00:00:00.000;2012-09-24 00:00:00.000;1;12991;NULL;2049,0982;163,9279;51,2275;2264,2536
SO47868;2012-09-29 00:00:00.000;2012-09-24 00:00:00.000;1;13021;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47869;2012-09-29 00:00:00.000;2012-09-24 00:00:00.000;1;26190;NULL;782,99;62,6392;19,5748;865,204
SO47870;2012-09-30 00:00:00.000;2012-09-25 00:00:00.000;1;19305;NULL;1000,4375;80,035;25,0109;1105,4834
SO47871;2012-09-30 00:00:00.000;2012-09-25 00:00:00.000;1;14708;NULL;2181,5625;174,525;54,5391;2410,6266
SO47872;2012-09-30 00:00:00.000;2012-09-25 00:00:00.000;1;14790;NULL;2181,5625;174,525;54,5391;2410,6266
SO47873;2012-09-30 00:00:00.000;2012-09-25 00:00:00.000;1;26321;NULL;1000,4375;80,035;25,0109;1105,4834
SO47874;2012-09-30 00:00:00.000;2012-09-25 00:00:00.000;1;13462;NULL;2181,5625;174,525;54,5391;2410,6266
SO47875;2012-09-30 00:00:00.000;2012-09-25 00:00:00.000;1;25992;NULL;2181,5625;174,525;54,5391;2410,6266
SO47876;2012-09-30 00:00:00.000;2012-09-25 00:00:00.000;1;20848;NULL;782,99;62,6392;19,5748;865,204
SO47877;2012-09-30 00:00:00.000;2012-09-25 00:00:00.000;1;20851;NULL;782,99;62,6392;19,5748;865,204
SO47878;2012-09-30 00:00:00.000;2012-09-25 00:00:00.000;1;12702;NULL;2049,0982;163,9279;51,2275;2264,2536
SO47879;2012-10-01 00:00:00.000;2012-09-26 00:00:00.000;1;18157;NULL;1000,4375;80,035;25,0109;1105,4834
SO47880;2012-10-01 00:00:00.000;2012-09-26 00:00:00.000;1;28689;NULL;2049,0982;163,9279;51,2275;2264,2536
SO47881;2012-10-01 00:00:00.000;2012-09-26 00:00:00.000;1;16553;NULL;2181,5625;174,525;54,5391;2410,6266
SO47882;2012-10-01 00:00:00.000;2012-09-26 00:00:00.000;1;13464;NULL;2181,5625;174,525;54,5391;2410,6266
SO47883;2012-10-01 00:00:00.000;2012-09-26 00:00:00.000;1;26481;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47884;2012-10-01 00:00:00.000;2012-09-26 00:00:00.000;1;22030;NULL;2443,35;195,468;61,0838;2699,9018
SO47885;2012-10-01 00:00:00.000;2012-09-26 00:00:00.000;1;24901;NULL;1000,4375;80,035;25,0109;1105,4834
SO47886;2012-10-01 00:00:00.000;2012-09-26 00:00:00.000;1;13011;NULL;2049,0982;163,9279;51,2275;2264,2536
SO47887;2012-10-01 00:00:00.000;2012-09-26 00:00:00.000;1;13012;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47888;2012-10-01 00:00:00.000;2012-09-26 00:00:00.000;1;13050;NULL;2071,4196;165,7136;51,7855;2288,9187
SO47889;2012-10-02 00:00:00.000;2012-09-27 00:00:00.000;1;16541;NULL;2181,5625;174,525;54,5391;2410,6266
SO47890;2012-10-02 00:00:00.000;2012-09-27 00:00:00.000;1;16263;NULL;2443,35;195,468;61,0838;2699,9018
SO47891;2012-10-02 00:00:00.000;2012-09-27 00:00:00.000;1;16290;NULL;2181,5625;174,525;54,5391;2410,6266
SO47892;2012-10-02 00:00:00.000;2012-09-27 00:00:00.000;1;26373;NULL;1000,4375;80,035;25,0109;1105,4834
SO47893;2012-10-02 00:00:00.000;2012-09-27 00:00:00.000;1;25989;NULL;2181,5625;174,525;54,5391;2410,6266
SO47894;2012-10-02 00:00:00.000;2012-09-27 00:00:00.000;1;26344;NULL;2049,0982;163,9279;51,2275;2264,2536
SO47895;2012-10-02 00:00:00.000;2012-09-27 00:00:00.000;1;15347;NULL;782,99;62,6392;19,5748;865,204
SO47896;2012-10-03 00:00:00.000;2012-09-28 00:00:00.000;1;17206;NULL;1000,4375;80,035;25,0109;1105,4834
SO47897;2012-10-03 00:00:00.000;2012-09-28 00:00:00.000;1;16573;NULL;2181,5625;174,525;54,5391;2410,6266
SO47898;2012-10-03 00:00:00.000;2012-09-28 00:00:00.000;1;19276;NULL;782,99;62,6392;19,5748;865,204
